uuoo,uoou,oouu,ouuo
11.417460441589355,10.650233268737793,12.492281913757324,12.251897811889648
12.564332962036133,12.868634223937988,15.151995658874512,13.766737937927246
13.023151397705078,13.88967514038086,15.751082420349121,14.183493614196777
15.758866310119629,15.197422981262207,18.722864151000977,17.52541732788086
16.977764129638672,18.03295135498047,20.818408966064453,18.817989349365234
15.652544021606445,16.226839065551758,17.971052169799805,17.724472045898438
18.384477615356445,16.441110610961914,19.088542938232422,20.378746032714844
11.925230026245117,11.880511283874512,13.660799026489258,13.286834716796875
26.5482177734375,25.85940933227539,28.67072105407715,28.694772720336914
24.793075561523438,24.51980209350586,30.820314407348633,29.131135940551758
24.043590545654297,26.314388275146484,29.661373138427734,27.715490341186523
20.155954360961914,20.45327377319336,23.849021911621094,23.046648025512695
16.512815475463867,17.086915969848633,19.01729393005371,18.57335662841797
24.482210159301758,23.38725471496582,27.47531509399414,27.016183853149414
22.1701602935791,19.442401885986328,22.843305587768555,24.369457244873047
10.717869758605957,9.207586288452148,11.16992473602295,12.803702354431152
15.192596435546875,14.389283180236816,16.52849578857422,17.798330307006836
32.64456558227539,29.75727081298828,36.23775100708008,35.15088653564453
18.097553253173828,17.284194946289062,19.719789505004883,20.538740158081055
24.900434494018555,25.0384578704834,28.52766227722168,28.067508697509766
26.35275650024414,25.717119216918945,30.715091705322266,28.741378784179688
15.311915397644043,15.277142524719238,17.32395362854004,18.54083824157715
16.150033950805664,18.38292121887207,19.683137893676758,20.730695724487305
14.814334869384766,14.39327621459961,16.182937622070312,15.869296073913574
31.265079498291016,28.828956604003906,34.870330810546875,36.75731658935547
32.95894241333008,24.781497955322266,30.330461502075195,35.916114807128906
27.23670196533203,29.142749786376953,33.7530632019043,30.28574562072754
25.48038101196289,23.763513565063477,28.686098098754883,29.47039222717285
21.09479331970215,20.432390213012695,24.0924129486084,23.508941650390625
14.80406379699707,15.843936920166016,17.423004150390625,15.935240745544434
17.488906860351562,17.600051879882812,19.760339736938477,21.866680145263672
20.58316421508789,24.23741912841797,27.590335845947266,24.351713180541992
28.728378295898438,29.027250289916992,32.79127883911133,32.04365539550781
24.014434814453125,25.985578536987305,29.99590492248535,28.25119400024414
20.154869079589844,22.271034240722656,24.601408004760742,25.012514114379883
20.873945236206055,22.157087326049805,25.245471954345703,24.29578971862793
23.603288650512695,24.960920333862305,28.84162712097168,26.476259231567383
27.905607223510742,27.469799041748047,33.51814270019531,31.985614776611328
25.364299774169922,24.68093490600586,27.16828727722168,28.592397689819336
