uuoo,uoou,oouu,ouuo
11.753652572631836,12.064359664916992,12.388527870178223,12.022784233093262
13.5760498046875,15.011957168579102,14.259380340576172,13.791823387145996
16.356351852416992,18.042957305908203,16.376964569091797,16.10796546936035
18.516891479492188,17.37218475341797,17.55379867553711,17.497413635253906
20.816617965698242,24.565671920776367,23.216022491455078,20.79729461669922
16.7677001953125,19.597675323486328,17.86067771911621,16.54549217224121
25.533143997192383,25.188770294189453,22.99099349975586,24.874534606933594
13.56431770324707,14.647147178649902,14.30399227142334,13.49262809753418
33.571929931640625,35.371829986572266,34.287437438964844,30.126014709472656
33.78025817871094,34.473785400390625,32.60305404663086,31.84454917907715
27.22560691833496,29.93387794494629,27.235137939453125,28.08596420288086
20.383655548095703,23.16363525390625,20.91319465637207,21.47997283935547
19.948495864868164,20.333810806274414,19.040040969848633,19.684635162353516
31.286239624023438,32.79619598388672,31.08909034729004,29.561771392822266
22.843021392822266,24.22597885131836,22.819616317749023,24.924560546875
10.971153259277344,10.731040954589844,10.581147193908691,12.134212493896484
16.201330184936523,15.539983749389648,15.141392707824707,16.256439208984375
37.42706298828125,36.92885208129883,37.835662841796875,36.1521110534668
20.99679183959961,21.758291244506836,20.119464874267578,21.223358154296875
21.224987030029297,24.633541107177734,22.393571853637695,22.519433975219727
31.865928649902344,32.1545524597168,30.467893600463867,31.96966552734375
19.323957443237305,19.73116111755371,18.95096778869629,21.04854393005371
20.663217544555664,23.251501083374023,20.93381118774414,23.729318618774414
22.655195236206055,22.105257034301758,22.8679141998291,21.83574676513672
40.24507141113281,41.06838607788086,37.379356384277344,41.304969787597656
34.09817123413086,32.92184829711914,32.06428146362305,34.51631546020508
29.118831634521484,32.498844146728516,29.339900970458984,29.69733428955078
34.36117935180664,34.12100601196289,31.156578063964844,33.61876678466797
23.79451560974121,24.383289337158203,23.416730880737305,22.622777938842773
17.77253532409668,20.126972198486328,18.259004592895508,17.400293350219727
26.199146270751953,25.47339630126953,23.3890438079834,27.499359130859375
28.428478240966797,33.16691970825195,31.065616607666016,29.725858688354492
38.46041488647461,41.098915100097656,38.76450729370117,36.10356521606445
30.321510314941406,34.061622619628906,30.719287872314453,34.392974853515625
25.09466552734375,27.680034637451172,24.77720832824707,26.789255142211914
29.955810546875,35.1043586730957,31.493793487548828,32.21053695678711
27.462505340576172,30.17245101928711,28.904298782348633,28.319169998168945
34.11451721191406,36.91875076293945,35.86570358276367,32.4420051574707
33.56113052368164,37.19363021850586,36.68974685668945,32.29509353637695
