uuoo,uoou,oouu,ouuo
22.793298721313477,21.969432830810547,21.165943145751953,23.99308967590332
19.82904052734375,20.18255615234375,19.776445388793945,20.001617431640625
32.24306869506836,32.4204216003418,33.81853103637695,34.84636688232422
41.825958251953125,41.8552360534668,42.44363021850586,45.304752349853516
20.81151580810547,21.051860809326172,21.89398956298828,21.964237213134766
18.01740264892578,20.742773056030273,21.32745933532715,18.648967742919922
39.684810638427734,45.28718185424805,48.276390075683594,40.530662536621094
24.770219802856445,24.77771759033203,25.00829315185547,26.259061813354492
18.19358253479004,18.330429077148438,17.7961368560791,19.473371505737305
71.67848205566406,69.86770629882812,74.5010986328125,77.87354278564453
28.976573944091797,29.852087020874023,30.793947219848633,30.7778263092041
20.9348087310791,20.68840217590332,21.535640716552734,22.002235412597656
31.342683792114258,28.190610885620117,28.581016540527344,31.721872329711914
24.92832374572754,24.15057373046875,25.74433708190918,25.610586166381836
25.63129425048828,21.80644989013672,22.511764526367188,26.614286422729492
14.812790870666504,15.701935768127441,15.760883331298828,15.26868724822998
34.75087356567383,42.566524505615234,40.67826843261719,35.790740966796875
12.380638122558594,12.385367393493652,12.401835441589355,12.725488662719727
24.101247787475586,23.630578994750977,23.912260055541992,25.886028289794922
21.160247802734375,23.46177864074707,23.914264678955078,22.963804244995117
9.636725425720215,9.488251686096191,9.55541706085205,9.929423332214355
25.377153396606445,26.14556312561035,26.075897216796875,27.91461181640625
22.663223266601562,22.32868003845215,23.10763168334961,23.612821578979492
20.220905303955078,20.384233474731445,21.112628936767578,21.36797332763672
19.11989402770996,18.4830379486084,18.80360221862793,20.74205207824707
24.335426330566406,24.60297203063965,24.733739852905273,26.16961097717285
22.839994430541992,21.687171936035156,22.017507553100586,23.929967880249023
28.752742767333984,27.60460662841797,28.125795364379883,29.18363380432129
37.3431282043457,34.670310974121094,35.97825241088867,38.67436218261719
17.42339515686035,16.82207679748535,17.31798553466797,18.07535743713379
16.28985595703125,14.681733131408691,14.550334930419922,16.662885665893555
26.109390258789062,25.08097267150879,24.887311935424805,27.076101303100586
18.326932907104492,21.38413429260254,21.237632751464844,18.98369026184082
17.7579402923584,17.366357803344727,17.8909912109375,18.940357208251953
32.31557846069336,29.92159080505371,29.9365177154541,32.72105407714844
29.233274459838867,28.666950225830078,29.962059020996094,29.81561279296875
34.72426223754883,32.91484451293945,33.39369201660156,35.63845443725586
18.88099479675293,18.560178756713867,18.833581924438477,20.503131866455078
23.366342544555664,20.051733016967773,20.345783233642578,24.7027530670166
15.843063354492188,17.053213119506836,17.3619327545166,15.828995704650879
22.758256912231445,22.596670150756836,23.71278190612793,23.85768699645996
30.87549591064453,29.50505256652832,29.528676986694336,32.46870040893555
29.150081634521484,24.804040908813477,25.79399871826172,30.664012908935547
