uuoo,uoou,oouu,ouuo
12.43480396270752,11.445062637329102,10.944933891296387,12.367149353027344
14.548468589782715,14.867048263549805,13.825931549072266,14.4772310256958
8.46545124053955,8.900664329528809,8.66905689239502,8.73446273803711
13.796963691711426,15.263707160949707,14.336749076843262,13.75170612335205
14.571435928344727,16.327241897583008,15.197469711303711,14.366297721862793
18.095413208007812,20.404727935791016,18.272905349731445,17.01775360107422
15.015902519226074,16.521785736083984,15.269501686096191,14.447649955749512
17.666610717773438,20.062742233276367,18.61157989501953,17.795066833496094
16.43779754638672,16.384113311767578,15.766580581665039,16.566743850708008
28.602073669433594,26.85570526123047,25.16058349609375,26.654666900634766
12.25088882446289,10.881796836853027,10.428425788879395,12.195894241333008
16.47539710998535,16.881420135498047,16.21050453186035,15.891263008117676
29.97025489807129,34.964874267578125,30.361860275268555,28.675540924072266
24.423946380615234,28.667339324951172,25.09881019592285,22.714656829833984
16.47539710998535,16.881420135498047,16.21050453186035,15.891263008117676
9.28203296661377,9.904678344726562,9.338865280151367,8.991856575012207
27.771137237548828,30.798372268676758,26.893449783325195,26.843585968017578
22.088720321655273,20.79181671142578,19.679162979125977,21.464757919311523
15.947539329528809,17.97565460205078,16.601160049438477,16.45362663269043
28.510391235351562,27.513269424438477,25.86582374572754,26.288740158081055
14.106070518493652,14.817138671875,14.318326950073242,14.132616996765137
5.0931477546691895,5.283512592315674,5.035863876342773,5.054405689239502
23.058008193969727,19.492685317993164,17.629398345947266,21.973873138427734
28.88775062561035,29.69315528869629,27.324535369873047,27.62813377380371
18.11573600769043,17.886898040771484,16.277700424194336,16.639034271240234
41.81123352050781,43.192832946777344,38.19304656982422,39.87873458862305
28.88775062561035,29.69315528869629,27.324535369873047,27.62813377380371
