uuoo,uoou,oouu,ouuo
30.4068603515625,30.114208221435547,29.36944580078125,28.68265151977539
25.540128707885742,26.321935653686523,25.623027801513672,24.777576446533203
27.729488372802734,26.676706314086914,25.998653411865234,26.227075576782227
23.116596221923828,25.459922790527344,24.27452278137207,22.63642692565918
18.75722312927246,18.54444122314453,17.95311737060547,18.045269012451172
37.594722747802734,42.005550384521484,38.60297393798828,35.55412292480469
23.900833129882812,27.52406883239746,26.822954177856445,23.943117141723633
19.53809928894043,21.180419921875,20.090993881225586,19.38655662536621
34.44873809814453,36.72576141357422,37.467132568359375,34.22917175292969
15.473702430725098,16.192031860351562,15.858232498168945,15.033300399780273
17.61800765991211,19.304622650146484,18.611291885375977,17.2169246673584
27.229955673217773,26.60438346862793,25.85004234313965,27.374927520751953
31.4920654296875,35.10055923461914,35.15644073486328,30.9139461517334
14.58091926574707,16.279376983642578,15.403129577636719,14.356416702270508
23.569368362426758,28.505008697509766,26.816789627075195,22.933040618896484
29.82206153869629,31.23012924194336,27.771833419799805,27.581621170043945
39.28705596923828,37.79676818847656,34.99344253540039,37.08197021484375
24.513343811035156,24.355215072631836,23.470075607299805,22.715848922729492
22.67777442932129,25.435073852539062,23.028539657592773,21.449073791503906
29.435802459716797,26.01910400390625,25.556062698364258,28.375171661376953
27.655101776123047,33.11604309082031,28.959980010986328,25.625085830688477
35.356773376464844,33.62910842895508,31.91516876220703,34.387325286865234
26.639190673828125,30.390003204345703,29.635019302368164,24.48710823059082
19.16691780090332,21.520347595214844,20.271696090698242,18.306089401245117
37.640995025634766,38.909786224365234,36.66333770751953,36.22496795654297
33.99850845336914,35.99015808105469,34.79117965698242,34.19047546386719
44.48581314086914,56.33708572387695,52.8214225769043,44.5327033996582
16.332046508789062,20.237905502319336,19.790538787841797,16.400482177734375
33.87614440917969,34.38530731201172,32.767669677734375,32.86013412475586
25.13313102722168,26.678508758544922,24.448081970214844,23.64338493347168
30.766382217407227,26.180477142333984,24.473480224609375,27.556177139282227
30.252117156982422,30.1835880279541,28.684486389160156,30.088029861450195
14.149012565612793,14.411818504333496,13.957308769226074,13.649309158325195
14.884878158569336,14.804275512695312,14.597026824951172,14.525346755981445
25.054622650146484,26.735374450683594,25.67058563232422,24.92880630493164
19.307695388793945,20.058063507080078,19.32383918762207,18.499099731445312
27.10616683959961,31.420734405517578,28.413272857666016,25.768293380737305
29.600412368774414,28.827314376831055,28.15731430053711,27.48809814453125
19.921693801879883,20.828094482421875,20.59201431274414,19.085845947265625
21.851707458496094,24.56333351135254,24.481931686401367,22.180988311767578
27.76725196838379,34.54124450683594,32.35525131225586,27.205013275146484
13.309529304504395,14.178067207336426,13.74008846282959,13.228109359741211
32.57954788208008,35.393714904785156,33.330379486083984,30.21817970275879
39.834739685058594,43.920230865478516,41.35312271118164,39.69719314575195
27.705249786376953,25.498960494995117,24.375627517700195,25.593671798706055
21.379199981689453,26.076555252075195,25.70528221130371,20.614055633544922
19.31609535217285,20.680604934692383,19.931482315063477,18.629512786865234
24.707752227783203,27.3144588470459,26.25067901611328,23.814350128173828
16.736801147460938,17.108701705932617,16.6044979095459,16.22753143310547
29.325098037719727,28.789064407348633,27.335853576660156,28.132347106933594
16.190567016601562,16.879915237426758,15.988773345947266,16.18171501159668
20.51892852783203,20.664413452148438,20.102569580078125,20.268510818481445
28.640928268432617,28.929262161254883,28.04180908203125,27.83513069152832
19.072206497192383,19.530818939208984,19.11481285095215,18.275897979736328
21.5894775390625,21.84349250793457,21.064800262451172,20.691972732543945
22.838163375854492,23.755090713500977,23.17072296142578,22.549129486083984
