uuoo,uoou,oouu,ouuo
20.642574310302734,19.120868682861328,18.203149795532227,19.26926040649414
14.556750297546387,14.48982048034668,14.173775672912598,14.082890510559082
16.076200485229492,16.518774032592773,15.201480865478516,14.949336051940918
14.397504806518555,15.158583641052246,14.327608108520508,13.554816246032715
12.06069278717041,12.056538581848145,11.86422348022461,11.63965129852295
25.027755737304688,27.14454460144043,24.048118591308594,23.751562118530273
11.54991340637207,12.589380264282227,12.649300575256348,11.003567695617676
11.846769332885742,13.21730899810791,12.761402130126953,11.75393009185791
20.56846046447754,21.159807205200195,20.01926040649414,19.344310760498047
9.809418678283691,10.535075187683105,10.270652770996094,9.638423919677734
6.906558990478516,7.177052974700928,7.02508544921875,6.696261405944824
15.60061264038086,16.20395851135254,15.303309440612793,15.317388534545898
16.607627868652344,16.81222152709961,16.325899124145508,16.274505615234375
10.876032829284668,10.811988830566406,10.45376205444336,10.58867073059082
17.629121780395508,19.81484031677246,19.083642959594727,17.066768646240234
25.875045776367188,29.321496963500977,26.377696990966797,23.688295364379883
30.45741844177246,33.90956497192383,32.13085174560547,28.85617446899414
19.827735900878906,18.995357513427734,18.03350067138672,18.64192771911621
20.719406127929688,23.001028060913086,21.83802604675293,19.3862361907959
21.364810943603516,21.316808700561523,20.251413345336914,20.499990463256836
25.662649154663086,27.90532112121582,24.76633644104004,24.59407615661621
20.410123825073242,22.445148468017578,21.446073532104492,19.290151596069336
15.211811065673828,16.34723663330078,15.700403213500977,14.501958847045898
11.17619514465332,11.440261840820312,11.004274368286133,10.748665809631348
41.8669548034668,38.43880081176758,36.50193786621094,39.09677505493164
23.612119674682617,22.752696990966797,21.93173599243164,22.532201766967773
44.935943603515625,45.263790130615234,40.87145233154297,42.879188537597656
12.542128562927246,13.676366806030273,13.213068008422852,12.184327125549316
16.950664520263672,16.528539657592773,15.14771842956543,15.652227401733398
11.471250534057617,12.158961296081543,11.572602272033691,11.856794357299805
13.832852363586426,14.945565223693848,13.942285537719727,13.563764572143555
16.202848434448242,20.19464683532715,19.49250030517578,15.690086364746094
7.889129161834717,8.049954414367676,7.87127685546875,7.752100944519043
11.682196617126465,11.916345596313477,11.687721252441406,11.515501976013184
10.18266773223877,10.724807739257812,10.376761436462402,10.221772193908691
14.913469314575195,14.914977073669434,14.165767669677734,14.893173217773438
11.87131404876709,13.554264068603516,12.335355758666992,11.65549087524414
20.47179412841797,23.274028778076172,22.03679084777832,19.8692569732666
10.93236255645752,11.692790985107422,11.054905891418457,10.48802375793457
13.855692863464355,15.424254417419434,15.05379867553711,13.103072166442871
21.654932022094727,25.175609588623047,24.015798568725586,20.597145080566406
10.068565368652344,10.543784141540527,10.215826988220215,9.767346382141113
23.31977081298828,24.66509246826172,22.332252502441406,21.485013961791992
21.795310974121094,23.894001007080078,22.509273529052734,20.294597625732422
18.3045711517334,16.794557571411133,15.688665390014648,17.5919246673584
13.022172927856445,14.33935260772705,13.538427352905273,12.52576732635498
11.813058853149414,13.435127258300781,12.545042037963867,11.568582534790039
16.711965560913086,16.69024658203125,16.133220672607422,16.49551773071289
9.819574356079102,10.107902526855469,9.896906852722168,9.5037202835083
17.19133949279785,18.26254653930664,17.81947898864746,16.536216735839844
9.913376808166504,10.975692749023438,10.340235710144043,10.012121200561523
13.767317771911621,15.366260528564453,14.477148056030273,13.44131088256836
21.62436866760254,23.542814254760742,21.31623077392578,20.581087112426758
12.799893379211426,13.916624069213867,13.267730712890625,12.57451343536377
15.267783164978027,15.142122268676758,15.216272354125977,14.704876899719238
13.380355834960938,14.323240280151367,13.541401863098145,12.93631649017334
