uuoo,uoou,oouu,ouuo
19.797977447509766,22.276073455810547,20.2058162689209,18.559343338012695
21.26028060913086,20.710752487182617,18.975046157836914,19.542171478271484
10.436074256896973,10.564014434814453,10.093948364257812,10.040658950805664
23.463533401489258,24.11223030090332,21.98786735534668,21.351411819458008
16.487688064575195,18.301340103149414,17.028350830078125,15.356192588806152
16.1884708404541,18.451160430908203,16.502771377563477,15.504633903503418
18.059497833251953,17.228858947753906,16.280588150024414,17.92798614501953
17.364967346191406,16.90606117248535,15.582229614257812,16.031108856201172
10.877252578735352,11.236393928527832,10.992900848388672,10.533615112304688
12.874330520629883,15.464035034179688,14.545631408691406,13.23581600189209
22.055540084838867,22.321882247924805,21.202177047729492,21.290712356567383
19.52457618713379,19.08460807800293,17.056638717651367,18.034709930419922
25.348478317260742,26.4186954498291,21.989151000976562,23.790861129760742
19.197021484375,20.950252532958984,18.808860778808594,18.034955978393555
21.34080696105957,22.67131996154785,20.429506301879883,21.04315948486328
21.801834106445312,21.858257293701172,19.67628288269043,20.544748306274414
14.336471557617188,14.356306076049805,13.560527801513672,13.63764762878418
12.16361141204834,13.192337036132812,12.06478214263916,11.828754425048828
16.98548698425293,17.14203453063965,15.81269645690918,16.193811416625977
16.13947868347168,16.542680740356445,15.776881217956543,15.232256889343262
10.925064086914062,11.47364330291748,10.871084213256836,10.692021369934082
18.730989456176758,19.93741226196289,19.157743453979492,17.811952590942383
28.136638641357422,32.291526794433594,28.20290756225586,25.70429039001465
12.275382041931152,13.408167839050293,12.740793228149414,12.118738174438477
13.665196418762207,14.326545715332031,13.340439796447754,13.300671577453613
21.36285972595215,17.837892532348633,16.488521575927734,19.00196075439453
13.712085723876953,12.123291969299316,12.111757278442383,12.937013626098633
17.229658126831055,16.66192054748535,15.39754581451416,15.556565284729004
15.212204933166504,14.812180519104004,13.917871475219727,14.127409934997559
22.017295837402344,20.214426040649414,18.939678192138672,20.4725399017334
7.886105060577393,7.93365478515625,7.77179479598999,7.755411624908447
9.594779968261719,9.503533363342285,9.384430885314941,9.455854415893555
11.266337394714355,11.36168098449707,11.037405014038086,10.865264892578125
28.035091400146484,25.0108642578125,23.98710060119629,27.148073196411133
24.637832641601562,25.120973587036133,21.37190055847168,22.342662811279297
18.020414352416992,18.799184799194336,17.014724731445312,17.235382080078125
34.566368103027344,39.40261459350586,36.637325286865234,31.292448043823242
23.097827911376953,22.054651260375977,19.772281646728516,21.29039192199707
11.220314025878906,11.513083457946777,10.96731185913086,10.611693382263184
29.283798217773438,28.793581008911133,25.37801742553711,26.362594604492188
19.687700271606445,19.610477447509766,17.913494110107422,18.494159698486328
27.067508697509766,26.524612426757812,23.06125831604004,24.923677444458008
18.998395919799805,17.55727195739746,16.101337432861328,17.747270584106445
8.661795616149902,9.79996109008789,9.051562309265137,8.400012016296387
14.630401611328125,14.534951210021973,13.318877220153809,14.00259780883789
25.305896759033203,26.922075271606445,23.011268615722656,22.833209991455078
16.556438446044922,18.05388069152832,16.605728149414062,16.15297508239746
31.303865432739258,28.80551528930664,26.477420806884766,28.123212814331055
23.31012725830078,23.275161743164062,20.928646087646484,22.13951873779297
24.39132308959961,27.2569522857666,23.71015167236328,22.408777236938477
23.076202392578125,26.035640716552734,22.663379669189453,23.136905670166016
21.478918075561523,25.214872360229492,22.332868576049805,20.912765502929688
14.52884292602539,15.358996391296387,14.672977447509766,13.705160140991211
33.64671325683594,32.68495559692383,27.589500427246094,30.03925895690918
26.484018325805664,31.844707489013672,28.498205184936523,25.769681930541992
13.745245933532715,14.707135200500488,12.881315231323242,13.540775299072266
